	点	31304	1	0
开始	按	31304	3	326
持续	滑	31630	3	-1
结束	按	31630	2	163
	点	31467	0	0
	点	31630	1	0
	点	31793	0	0
开始	按	31956	0	326
持续	滑	32282	0	1
持续	按	32282	1	163
结束	滑	32445	1	-1
	点	31956	2	0
	点	32119	3	0
	点	32282	2	0
	点	32445	3	0
	滑	32608	1	-1
	滑	32608	2	1
开始	滑	33260	1	-1
持续	按	33260	0	163
持续	滑	33423	0	1
结束	按	33423	1	163
开始	滑	33586	2	1
持续	按	33586	3	164
结束	滑	33750	3	-1
开始	滑	33913	1	-1
持续	按	33913	0	489
持续	滑	34402	0	1
持续	按	34402	1	163
持续	滑	34565	1	-1
持续	按	34565	0	652
持续	滑	35217	0	1
持续	按	35217	1	163
持续	滑	35380	1	-1
持续	按	35380	0	326
持续	滑	35706	0	1
持续	按	35706	1	163
持续	滑	35869	1	-1
持续	按	35869	0	163
持续	滑	36032	0	1
持续	按	36032	1	163
持续	滑	36195	1	-1
持续	按	36195	0	163
结束	滑	36358	0	1
	点	33913	2	0
	点	34076	3	0
	点	34239	2	0
	点	34402	2	0
	点	34565	3	0
	点	34728	2	0
	点	34891	3	0
	点	35054	3	0
	点	35217	2	0
	点	35380	3	0
	点	35543	2	0
	点	35706	3	0
	点	35869	2	0
	点	36032	3	0
	点	36195	2	0
开始	滑	36358	3	-1
持续	按	36358	2	163
持续	滑	36521	2	1
持续	按	36521	3	489
持续	滑	37010	3	-1
持续	按	37010	2	163
持续	滑	37173	2	1
持续	按	37173	3	490
持续	滑	37663	3	-1
持续	按	37663	2	163
持续	滑	37826	2	1
持续	按	37826	3	489
持续	滑	38315	3	-1
持续	按	38315	2	163
持续	滑	38478	2	1
持续	按	38478	3	163
持续	滑	38641	3	-1
持续	按	38641	2	163
持续	滑	38804	2	1
持续	按	38804	3	163
结束	滑	38967	3	-1
	点	36521	0	0
	点	36684	1	0
	点	36847	0	0
	点	37010	0	0
	点	37173	1	0
	点	37336	0	0
	点	37500	1	0
	点	37663	1	0
	点	37826	0	0
	点	37989	1	0
	点	38152	0	0
	点	38315	0	0
	点	38478	1	0
	点	38641	1	0
	点	38804	1	0
开始	滑	39130	1	-1
持续	按	39130	0	489
持续	滑	39619	0	1
持续	按	39619	1	163
持续	滑	39782	1	-1
持续	按	39782	0	489
结束	滑	40271	0	1
	点	39130	3	0
	点	39293	3	0
	点	39456	2	0
	点	39619	2	0
	点	39782	3	0
	点	39945	2	0
	点	40108	3	0
	点	40271	2	0
	点	40434	0	0
开始	滑	40434	3	-1
持续	按	40434	2	489
持续	滑	40923	2	1
持续	按	40923	3	163
持续	滑	41086	3	-1
持续	按	41086	2	164
持续	滑	41250	2	1
持续	按	41250	3	163
持续	滑	41413	3	-1
持续	按	41413	2	163
结束	滑	41576	2	1
	点	40597	1	0
	点	40760	0	0
	点	40923	1	0
	点	41086	0	0
	点	41250	0	0
	点	41413	1	0
	点	41576	1	0
开始	滑	41739	1	-1
持续	按	41739	0	489
持续	滑	42228	0	1
持续	按	42228	1	163
持续	滑	42391	1	-1
持续	按	42391	0	489
持续	滑	42880	0	1
持续	按	42880	1	163
结束	滑	43043	1	-1
	点	41739	2	0
	点	41902	2	0
	点	42065	2	0
	点	42228	2	0
	点	42391	3	0
	点	42554	3	0
	点	42717	3	0
	点	42880	3	0
	点	43043	3	0
	点	43125	2	0
	点	43206	3	0
	点	43288	2	0
	点	43369	3	0
	点	43491	2	0
	点	43695	0	0
	点	43777	1	0
	点	43858	0	0
	点	43940	1	0
	点	44021	0	0
	滑	44021	2	1
	点	44347	0	0
	滑	44347	2	1
	点	44510	1	0
	点	44673	0	0
	滑	44673	2	1
	点	44836	1	0
	滑	45000	1	-1
	点	45000	2	0
	点	45163	3	0
	滑	45326	1	-1
	点	45326	2	0
	点	45489	3	0
	点	45652	0	0
	滑	45652	3	-1
	点	45815	0	0
	点	45978	1	0
	滑	45978	3	-1
	点	46141	1	0
	滑	46304	0	1
	点	46304	3	0
	点	46467	3	0
	点	46548	3	0
	滑	46630	0	1
	点	46630	3	0
	点	46793	2	0
	点	46956	1	0
	滑	46956	3	-1
	点	47119	1	0
	点	47119	2	0
	滑	47282	0	1
	点	47282	2	0
	点	47445	1	0
	点	47445	2	0
	点	47608	1	0
	滑	47608	2	1
	点	47771	1	0
	点	47771	2	0
	滑	47934	1	-1
	点	47934	2	0
	点	48097	1	0
	点	48097	2	0
	点	48260	0	0
	滑	48260	2	1
	点	48423	0	0
	点	48423	2	0
	滑	48586	1	-1
	点	48586	3	0
	点	48750	1	0
	点	48750	3	0
	点	48913	2	0
	点	48994	0	0
	点	49076	3	0
	点	49157	1	0
	点	49239	2	0
	点	49320	1	0
	点	49402	2	0
	点	49565	0	0
	点	49565	2	0
	点	49728	0	0
	点	49728	2	0
	点	49891	0	0
	点	49891	2	0
	点	50054	0	0
	点	50054	2	0
	点	50217	1	0
	点	50217	3	0
	点	50380	1	0
	点	50380	3	0
	点	50543	1	0
	点	50543	3	0
	点	50706	1	0
	点	50706	3	0
	点	50869	0	0
	点	50869	1	0
	点	51032	0	0
	点	51032	1	0
	点	51195	0	0
	点	51195	1	0
	点	51358	0	0
	点	51358	1	0
	点	51521	2	0
	点	51521	3	0
	点	51684	2	0
	点	51684	3	0
	点	51847	2	0
	点	51847	3	0
	点	52010	2	0
	点	52010	3	0
	点	52173	0	0
	点	52255	2	0
	点	52336	1	0
	点	52418	3	0
	点	52500	0	0
	点	52581	2	0
	点	52663	1	0
	点	52744	3	0
	点	52826	2	0
	点	52907	1	0
	点	52989	3	0
	点	53070	0	0
	点	53152	2	0
	点	53233	1	0
	点	53315	3	0
	点	53396	0	0
开始	按	53478	3	81
持续	滑	53559	3	-1
持续	按	53559	2	82
持续	滑	53641	2	-1
持续	按	53641	1	81
持续	滑	53722	1	1
持续	按	53722	2	82
持续	滑	53804	2	1
持续	按	53804	3	81
结束	滑	53885	3	-1
开始	滑	53967	1	-1
持续	按	53967	0	163
持续	滑	54130	0	1
结束	按	54130	1	163
开始	滑	53967	2	1
持续	按	53967	3	163
持续	滑	54130	3	-1
结束	按	54130	2	163
	点	54782	0	0
	滑	54782	2	1
	点	55271	1	0
	点	55434	0	0
	点	55760	3	0
	点	56413	3	0
	点	56739	0	0
开始	滑	56739	3	-1
持续	按	56739	2	326
结束	滑	57065	2	1
	点	56902	0	0
	点	57065	1	0
开始	按	57391	0	285
持续	滑	57676	0	1
持续	按	57676	1	204
持续	滑	57880	1	1
结束	按	57880	2	122
	点	57391	3	0
	点	57880	3	0
	滑	58043	1	-1
	点	58369	3	0
	点	59021	0	0
	点	59021	2	0
	点	59347	1	0
	点	59347	3	0
	点	59592	0	0
	点	59673	1	0
开始	滑	59673	3	-1
持续	按	59673	2	163
持续	滑	59836	2	1
持续	按	59836	3	164
结束	滑	60000	3	-1
	点	59755	0	0
	点	59836	1	0
	点	60000	0	0
	点	60489	0	0
开始	滑	60652	1	-1
持续	按	60652	0	163
持续	滑	60815	0	1
持续	按	60815	1	163
结束	滑	60978	1	-1
	点	60652	3	0
	点	60815	2	0
	点	60978	3	0
	点	61630	0	0
	点	61630	3	0
开始	按	61956	0	489
持续	滑	62445	0	1
持续	按	62445	1	163
结束	滑	62608	1	-1
	点	61956	3	0
	点	62038	2	0
	点	62445	2	0
	点	62608	3	0
	点	63097	0	0
	点	63097	3	0
	点	63260	1	0
	点	63423	2	0
	点	63586	0	0
	点	63586	3	0
	点	63750	1	0
开始	滑	63913	1	-1
结束	按	63913	0	978
	点	63913	3	0
	点	64239	3	0
	点	64565	3	0
	点	64891	3	0
开始	滑	65217	1	-1
持续	按	65217	0	163
持续	滑	65380	0	1
持续	按	65380	1	163
持续	滑	65543	1	-1
持续	按	65543	0	163
持续	滑	65706	0	1
持续	按	65706	1	163
持续	滑	65869	1	-1
持续	按	65869	0	163
持续	滑	66032	0	1
持续	按	66032	1	163
持续	滑	66195	1	-1
持续	按	66195	0	163
持续	滑	66358	0	1
持续	按	66358	1	163
持续	滑	66521	1	-1
持续	按	66521	0	163
持续	滑	66684	0	1
持续	按	66684	1	163
持续	滑	66847	1	-1
持续	按	66847	0	163
持续	滑	67010	0	1
持续	按	67010	1	163
持续	滑	67173	1	-1
持续	按	67173	0	163
持续	滑	67336	0	1
持续	按	67336	1	164
持续	滑	67500	1	-1
持续	按	67500	0	163
结束	滑	67663	0	1
	点	65217	3	0
	点	67173	3	0
	点	67500	2	0
	点	67826	0	0
开始	滑	67826	3	-1
持续	按	67826	2	163
持续	滑	67989	2	1
持续	按	67989	3	163
持续	滑	68152	3	-1
持续	按	68152	2	163
持续	滑	68315	2	1
持续	按	68315	3	163
持续	滑	68478	3	-1
持续	按	68478	2	163
持续	滑	68641	2	1
持续	按	68641	3	163
持续	滑	68804	3	-1
持续	按	68804	2	163
持续	滑	68967	2	1
持续	按	68967	3	163
持续	滑	69130	3	-1
持续	按	69130	2	163
持续	滑	69293	2	1
持续	按	69293	3	163
持续	滑	69456	3	-1
持续	按	69456	2	163
持续	滑	69619	2	1
持续	按	69619	3	163
持续	滑	69782	3	-1
持续	按	69782	2	163
持续	滑	69945	2	1
持续	按	69945	3	163
持续	滑	70108	3	-1
持续	按	70108	2	163
结束	滑	70271	2	1
	点	68070	1	0
	点	68315	0	0
	点	70108	0	0
	点	70271	1	0
	点	70434	0	0
开始	滑	70434	2	1
持续	按	70434	3	163
持续	滑	70597	3	-1
持续	按	70597	2	163
持续	滑	70760	2	1
持续	按	70760	3	163
持续	滑	70923	3	-1
持续	按	70923	2	163
持续	滑	71086	2	1
持续	按	71086	3	164
持续	滑	71250	3	-1
持续	按	71250	2	163
持续	滑	71413	2	1
持续	按	71413	3	163
持续	滑	71576	3	-1
持续	按	71576	2	163
持续	滑	71739	2	1
持续	按	71739	3	163
持续	滑	71902	3	-1
持续	按	71902	2	163
持续	滑	72065	2	1
持续	按	72065	3	163
持续	滑	72228	3	-1
持续	按	72228	2	163
持续	滑	72391	2	1
持续	按	72391	3	163
持续	滑	72554	3	-1
持续	按	72554	2	163
持续	滑	72717	2	1
持续	按	72717	3	163
结束	滑	72880	3	-1
	点	72391	0	0
	点	72880	1	0
开始	滑	73043	0	1
持续	按	73043	1	163
持续	滑	73206	1	-1
持续	按	73206	0	163
持续	滑	73369	0	1
持续	按	73369	1	163
持续	滑	73532	1	-1
持续	按	73532	0	163
持续	滑	73695	0	1
持续	按	73695	1	163
持续	滑	73858	1	-1
持续	按	73858	0	163
持续	滑	74021	0	1
持续	按	74021	1	163
持续	滑	74184	1	-1
持续	按	74184	0	163
持续	滑	74347	0	1
持续	按	74347	1	163
持续	滑	74510	1	-1
持续	按	74510	0	163
持续	滑	74673	0	1
持续	按	74673	1	163
持续	滑	74836	1	-1
持续	按	74836	0	164
持续	滑	75000	0	1
持续	按	75000	1	163
持续	滑	75163	1	-1
持续	按	75163	0	163
持续	滑	75326	0	1
持续	按	75326	1	163
结束	滑	75489	1	-1
	点	73043	2	0
	点	75000	3	0
	滑	75652	1	-1
开始	按	75652	3	163
持续	滑	75815	3	-1
持续	按	75815	2	163
持续	滑	75978	2	-1
持续	按	75978	1	163
持续	滑	76141	1	1
持续	按	76141	2	163
持续	滑	76304	2	1
持续	按	76304	3	163
持续	滑	76467	3	-1
持续	按	76467	2	163
持续	滑	76630	2	1
持续	按	76630	3	163
持续	滑	76793	3	-1
持续	按	76793	2	163
持续	滑	76956	2	1
持续	按	76956	3	163
持续	滑	77119	3	-1
持续	按	77119	2	163
持续	滑	77282	2	-1
持续	按	77282	1	163
持续	滑	77445	1	1
持续	按	77445	2	163
持续	滑	77608	2	1
持续	按	77608	3	163
持续	滑	77771	3	-1
持续	按	77771	2	163
持续	滑	77934	2	-1
持续	按	77934	1	163
结束	滑	78097	1	1
	点	75978	0	0
	滑	76304	0	1
	点	76630	1	0
	滑	76956	1	-1
	点	77282	0	0
	滑	77608	0	1
	点	77934	0	0
开始	按	78260	0	163
持续	滑	78423	0	1
持续	按	78423	1	163
持续	滑	78586	1	1
持续	按	78586	2	163
持续	滑	78749	2	-1
持续	按	78749	1	163
持续	滑	78912	1	-1
持续	按	78912	0	163
持续	滑	79075	0	1
持续	按	79075	1	163
持续	滑	79238	1	-1
持续	按	79238	0	163
持续	滑	79401	0	1
持续	按	79401	1	163
持续	滑	79564	1	-1
持续	按	79564	0	163
持续	滑	79727	0	1
持续	按	79727	1	163
持续	滑	79890	1	1
持续	按	79890	2	163
持续	滑	80053	2	-1
持续	按	80053	1	163
持续	滑	80216	1	-1
持续	按	80216	0	163
持续	滑	80379	0	1
持续	按	80379	1	163
持续	滑	80542	1	1
持续	按	80542	2	163
结束	滑	80705	2	-1
	滑	78260	3	-1
	点	78586	3	0
	滑	78913	2	1
	点	79239	3	0
	滑	79565	3	-1
	点	79891	3	0
	滑	80217	2	1
	点	80543	3	0
开始	按	80869	0	652
持续	滑	81521	0	1
持续	按	81521	1	652
持续	滑	82173	1	-1
持续	按	82173	0	653
持续	滑	82826	0	1
结束	按	82826	1	489
	点	80869	3	0
	点	81032	2	0
	点	81195	3	0
	点	81358	3	0
	点	81521	2	0
	点	81684	3	0
	点	81847	2	0
	点	82010	2	0
开始	按	82173	2	163
结束	滑	82336	2	1
开始	按	82500	3	163
结束	滑	82663	3	-1
开始	按	82826	2	163
结束	滑	82989	2	1
开始	按	83152	3	163
结束	滑	83315	3	-1
	点	83478	0	0
开始	按	83478	3	652
持续	滑	84130	3	-1
持续	按	84130	2	652
持续	滑	84782	2	1
持续	按	84782	3	652
持续	滑	85434	3	-1
结束	按	85434	2	489
	滑	83804	0	1
	滑	84130	0	1
开始	滑	84456	1	-1
持续	按	84456	0	163
结束	滑	84619	0	1
	滑	84945	1	-1
	点	85027	0	0
	点	85108	1	0
	点	85190	0	0
	点	85271	1	0
	滑	85434	0	1
	点	85597	1	0
	滑	85760	1	-1
	点	85923	0	0
开始	按	86086	1	164
持续	滑	86250	1	-1
结束	按	86250	0	163
	点	86413	2	0
	点	86576	2	0
开始	按	86739	2	163
持续	滑	86902	2	1
结束	按	86902	3	163
	点	87065	1	0
	点	87228	1	0
开始	按	87391	1	163
持续	滑	87554	1	-1
结束	按	87554	0	163
	点	87717	3	0
	点	87880	3	0
开始	按	88043	2	163
持续	滑	88206	2	1
结束	按	88206	3	163
	点	88369	0	0
	点	88532	0	0
开始	滑	88695	2	1
持续	按	88695	3	163
结束	滑	88858	3	-1
	点	89021	1	0
	点	89184	1	0
开始	滑	89347	1	-1
持续	按	89347	0	163
结束	滑	89510	0	1
	点	89673	2	0
	点	89836	2	0
开始	滑	90000	2	1
持续	按	90000	3	163
结束	滑	90163	3	-1
	点	90326	0	0
	点	90489	0	0
开始	滑	90652	0	1
持续	按	90652	1	163
结束	滑	90815	1	-1
	点	90978	2	0
	点	91141	3	0
	点	91304	0	0
	滑	91304	2	1
	点	91467	1	0
	点	91630	0	0
	滑	91630	2	1
	点	91793	1	0
	点	91956	0	0
	滑	91956	2	1
	点	92119	1	0
	点	92282	0	0
	滑	92282	2	1
	点	92445	1	0
	滑	92608	1	-1
	点	92608	3	0
	点	92771	2	0
	滑	92934	1	-1
	点	92934	3	0
	点	93097	2	0
	滑	93260	1	-1
	点	93260	3	0
	点	93423	2	0
	滑	93586	1	-1
	点	93586	3	0
	点	93750	2	0
	点	93913	0	0
	点	93913	3	0
	点	94076	1	0
	点	94076	2	0
	点	94239	0	0
	点	94239	3	0
	点	94402	1	0
	点	94402	2	0
	点	94565	0	0
	点	94565	3	0
	点	94728	0	0
	点	94728	3	0
	点	94891	1	0
	点	94891	2	0
	点	95054	1	0
	点	95054	2	0
开始	按	95217	0	81
持续	滑	95298	0	1
持续	按	95298	1	82
持续	滑	95380	1	1
持续	按	95380	2	81
持续	滑	95461	2	1
持续	按	95461	3	82
持续	滑	95543	3	-1
持续	按	95543	2	82
持续	滑	95625	2	-1
持续	按	95625	1	81
持续	滑	95706	1	-1
持续	按	95706	0	82
持续	滑	95788	0	1
持续	按	95788	1	81
结束	滑	95869	1	-1
开始	滑	95869	2	1
持续	按	95869	3	82
持续	滑	95951	3	-1
结束	按	95951	2	81
开始	滑	96032	1	-1
持续	按	96032	0	82
持续	滑	96114	0	1
结束	按	96114	1	81
	点	96521	0	0
开始	滑	96521	2	1
结束	按	96521	3	1794
	点	96847	1	0
	点	97173	0	0
开始	按	97500	0	163
持续	滑	97663	0	1
持续	按	97663	1	163
持续	滑	97826	1	-1
持续	按	97826	0	163
持续	滑	97989	0	1
持续	按	97989	1	163
结束	滑	98152	1	-1
	点	98315	0	0
开始	按	98478	0	326
持续	滑	98804	0	1
持续	按	98804	1	326
持续	滑	99130	1	-1
持续	按	99130	0	245
持续	滑	99375	0	1
持续	按	99375	1	244
持续	滑	99619	1	-1
结束	按	99619	0	1794
	点	98478	3	0
	点	98641	2	0
	点	98804	3	0
	点	99130	2	0
	点	99456	2	0
	点	99782	3	0
	点	100108	2	0
	点	100271	3	0
开始	按	100434	2	163
结束	滑	100597	2	1
开始	按	100760	3	163
结束	滑	100923	3	-1
开始	按	101086	2	164
结束	滑	101250	2	1
开始	按	101413	3	163
持续	滑	101576	3	-1
持续	按	101576	2	163
持续	滑	101739	2	1
结束	按	101739	3	1793
	点	101739	0	0
	点	102065	0	0
	点	102391	1	0
开始	滑	102717	0	1
持续	按	102717	1	163
结束	滑	102880	1	-1
开始	按	103043	0	163
结束	滑	103206	0	1
开始	按	103369	1	163
结束	滑	103532	1	-1
开始	滑	103695	1	-1
持续	按	103695	0	163
持续	滑	103858	0	1
持续	按	103858	1	163
结束	滑	104021	1	-1
开始	按	103695	2	489
持续	滑	104184	2	1
持续	按	104184	3	163
持续	滑	104347	3	-1
结束	按	104347	2	1794
开始	按	104347	0	326
持续	滑	104673	0	1
持续	按	104673	1	327
结束	滑	105000	1	-1
开始	按	105326	0	163
结束	滑	105489	0	1
开始	按	105652	1	163
结束	滑	105815	1	-1
开始	按	105978	0	163
结束	滑	106141	0	1
开始	滑	106304	1	-1
持续	按	106304	0	652
持续	滑	106956	0	1
结束	按	106956	1	1794
开始	滑	106304	2	1
持续	按	106304	3	652
结束	滑	106956	3	-1
	点	106630	2	0
	点	107282	3	0
	点	107608	2	0
开始	按	107934	3	163
结束	滑	108097	3	-1
	点	108260	3	0
	点	108423	3	0
	点	108586	3	0
	点	108750	3	0
开始	滑	108913	1	-1
持续	按	108913	0	326
持续	滑	109239	0	1
结束	按	109239	1	163
	点	108913	3	0
	点	109076	3	0
	点	109239	3	0
开始	按	109565	2	244
持续	滑	109809	2	-1
持续	按	109809	1	245
持续	滑	110054	1	-1
持续	按	110054	0	1793
持续	滑	111847	0	1
持续	按	111847	1	163
结束	滑	112010	1	-1
	点	109565	3	0
	点	109891	2	0
	滑	110217	2	1
开始	滑	110543	2	1
持续	按	110543	3	163
结束	滑	110706	3	-1
	点	110869	2	0
	点	111032	2	0
	点	111195	2	0
	点	111358	2	0
	点	111521	2	0
	点	111684	2	0
	点	111847	2	0
开始	滑	112173	0	1
持续	按	112173	1	327
持续	滑	112500	1	-1
持续	按	112500	0	326
结束	滑	112826	0	1
	按	112173	3	1794
开始	滑	113152	1	-1
持续	按	113152	0	163
结束	滑	113315	0	1
	点	113478	1	0
	点	113641	1	0
	点	113804	1	0
	点	113967	1	0
	点	114130	1	0
开始	滑	114130	2	1
持续	按	114130	3	489
持续	滑	114619	3	-1
持续	按	114619	2	163
持续	滑	114782	2	-1
结束	按	114782	1	978
	点	114293	1	0
	点	114456	1	0
	点	114782	0	0
	点	115108	0	0
	点	115434	0	0
	点	115760	0	0
	点	116086	0	0
开始	滑	116086	2	1
持续	按	116086	3	164
持续	滑	116250	3	-1
结束	按	116250	2	163
开始	滑	116413	1	-1
持续	按	116413	0	163
持续	滑	116576	0	1
结束	按	116576	1	163
开始	滑	116739	2	1
持续	按	116739	3	163
持续	滑	116902	3	-1
结束	按	116902	2	163
	滑	117065	1	-1
开始	按	117391	2	81
结束	滑	117472	2	1
	点	117554	0	0
开始	按	117717	2	81
结束	滑	117798	2	1
	点	117880	1	0
开始	按	118043	2	82
结束	滑	118125	2	1
	点	118206	0	0
开始	按	118369	2	82
结束	滑	118451	2	1
	点	118532	1	0
开始	按	118695	1	82
结束	滑	118777	1	-1
	点	118858	3	0
开始	按	119021	1	82
结束	滑	119103	1	-1
	点	119184	2	0
开始	滑	119347	1	-1
持续	按	119347	0	163
持续	滑	119510	0	1
持续	按	119510	1	163
持续	滑	119673	1	-1
持续	按	119673	0	163
结束	滑	119836	0	1
	点	119510	3	0
	点	119836	2	0
开始	按	120000	2	81
结束	滑	120081	2	1
	点	120163	1	0
开始	按	120326	2	81
结束	滑	120407	2	1
	点	120489	1	0
开始	按	120652	2	81
结束	滑	120733	2	1
	点	120815	1	0
开始	按	120978	2	81
结束	滑	121059	2	1
	点	121141	1	0
开始	按	121304	1	81
结束	滑	121385	1	-1
	点	121467	2	0
开始	按	121630	1	81
结束	滑	121711	1	-1
	点	121793	2	0
开始	滑	121956	0	1
持续	按	121956	1	163
持续	滑	122119	1	-1
持续	按	122119	0	163
持续	滑	122282	0	1
持续	按	122282	1	163
结束	滑	122445	1	-1
	点	122119	2	0
