	点	15637	0	0
	点	15720	3	0
	点	15801	2	0
	点	15884	0	0
	点	15884	3	0
	点	15966	1	0
	点	16049	0	0
	点	16130	2	0
	点	16130	3	0
	点	16213	0	0
	点	16296	1	0
	按	16377	0	248
	点	16377	2	0
	点	16377	3	0
	点	16460	1	0
	点	16542	2	0
	点	16625	1	0
	点	16625	3	0
	点	16706	0	0
	点	16789	1	0
	点	16872	2	0
	点	16872	3	0
	点	16954	0	0
	点	17036	2	0
	点	17118	1	0
	点	17118	3	0
	点	17201	0	0
	点	17282	2	0
	点	17365	0	0
	点	17365	1	0
	按	17365	3	246
	点	17448	2	0
	点	17530	1	0
	点	17612	0	0
	点	17694	2	0
	按	17736	3	246
	点	17777	1	0
	点	17860	0	0
	点	17860	2	0
	点	17941	1	0
	点	18024	0	0
	点	18106	1	0
	按	18106	3	246
	点	18188	2	0
	点	18270	0	0
	点	18353	1	0
	点	18353	2	0
	点	18436	0	0
	按	18477	1	246
	点	18517	3	0
	点	18600	0	0
	点	18600	2	0
	点	18682	3	0
	点	18765	0	0
	点	18846	1	0
	按	18846	2	246
	点	18846	3	0
	点	18929	0	0
	点	19012	1	0
	点	19093	0	0
	点	19093	3	0
	点	19176	1	0
	点	19258	2	0
	点	19341	0	0
	点	19341	1	0
	点	19341	3	0
	点	19464	0	0
	点	19464	1	0
	点	19464	3	0
	点	19588	0	0
	点	19588	1	0
	点	19588	3	0
	点	19710	2	0
	点	19834	0	0
	点	19834	1	0
	点	19834	3	0
	点	19958	2	0
	点	20081	0	0
	点	20081	1	0
	点	20081	3	0
	点	20205	2	0
	点	20328	0	0
	点	20328	1	0
	点	20328	3	0
	点	20452	0	0
	点	20452	1	0
	点	20452	3	0
	点	20576	0	0
	点	20576	1	0
	点	20576	3	0
	点	20698	2	0
	点	20822	0	0
	点	20822	1	0
	点	20822	3	0
	点	20945	2	0
	点	21069	0	0
	点	21069	1	0
	点	21069	3	0
	点	21193	2	0
	点	21316	0	0
	点	21316	1	0
	点	21316	3	0
	点	21440	0	0
	点	21440	1	0
	点	21440	3	0
	点	21562	0	0
	点	21562	1	0
	点	21562	3	0
	点	21686	2	0
	点	21810	0	0
	点	21810	1	0
	点	21810	3	0
	点	21933	2	0
	点	22057	0	0
	点	22057	1	0
	点	22057	3	0
	点	22180	2	0
	点	22304	0	0
	点	22304	1	0
	点	22304	3	0
	点	22426	0	0
	点	22426	2	0
	点	22426	3	0
	点	22550	0	0
	点	22550	1	0
	点	22550	3	0
	点	22674	2	0
	点	22797	0	0
	点	22797	1	0
	点	22797	3	0
	点	22921	0	0
	点	22921	2	0
	点	22921	3	0
	点	23044	0	0
	点	23044	1	0
	点	23044	3	0
	点	23168	2	0
	点	23292	1	0
	点	23292	2	0
	点	23292	3	0
	点	23414	1	0
	点	23414	2	0
	点	23414	3	0
	点	23538	1	0
	点	23538	2	0
	点	23538	3	0
	点	23661	0	0
	点	23785	1	0
	点	23785	2	0
	点	23785	3	0
	点	23909	0	0
	点	24032	1	0
	点	24032	2	0
	点	24032	3	0
	点	24156	0	0
	点	24278	1	0
	点	24278	2	0
	点	24278	3	0
	点	24402	1	0
	点	24402	2	0
	点	24402	3	0
	点	24526	1	0
	点	24526	2	0
	点	24526	3	0
	点	24649	0	0
	点	24773	1	0
	点	24773	2	0
	点	24773	3	0
	点	24896	0	0
	点	25020	1	0
	点	25020	2	0
	点	25020	3	0
	点	25144	0	0
	点	25266	1	0
	点	25266	2	0
	点	25266	3	0
	点	25390	1	0
	点	25390	2	0
	点	25390	3	0
	点	25513	1	0
	点	25513	2	0
	点	25513	3	0
	点	25637	0	0
	点	25760	1	0
	点	25760	2	0
	点	25760	3	0
	点	25884	0	0
	点	26008	1	0
	点	26008	2	0
	点	26008	3	0
	点	26130	0	0
	点	26254	1	0
	点	26254	2	0
	点	26254	3	0
	点	26377	0	0
	点	26377	1	0
	点	26377	2	0
	点	26501	1	0
	点	26501	2	0
	点	26501	3	0
	点	26625	0	0
	点	26748	1	0
	点	26748	2	0
	点	26748	3	0
	点	26872	0	0
	点	26872	1	0
	点	26872	2	0
	点	26994	1	0
	点	26994	2	0
	点	26994	3	0
	点	27118	0	0
	点	27242	0	0
	点	27242	2	0
	点	27242	3	0
	点	27365	0	0
	点	27365	2	0
	点	27365	3	0
	点	27489	0	0
	点	27489	2	0
	点	27489	3	0
	点	27612	1	0
	点	27736	0	0
	点	27736	2	0
	点	27736	3	0
	点	27860	1	0
	点	27982	0	0
	点	27982	2	0
	点	27982	3	0
	点	28106	1	0
	点	28229	0	0
	点	28229	2	0
	点	28229	3	0
	点	28353	0	0
	点	28353	2	0
	点	28353	3	0
	点	28477	0	0
	点	28477	2	0
	点	28477	3	0
	点	28600	1	0
	点	28724	0	0
	点	28724	2	0
	点	28724	3	0
	点	28846	1	0
	点	28970	0	0
	点	28970	2	0
	点	28970	3	0
	点	29093	1	0
	点	29217	0	0
	点	29217	2	0
	点	29217	3	0
	点	29341	0	0
	点	29341	2	0
	点	29341	3	0
	点	29464	0	0
	点	29464	2	0
	点	29464	3	0
	点	29588	1	0
	点	29710	0	0
	点	29710	2	0
	点	29710	3	0
	点	29834	1	0
	点	29958	0	0
	点	29958	2	0
	点	29958	3	0
	点	30081	1	0
	点	30205	0	0
	点	30205	2	0
	点	30205	3	0
	点	30328	0	0
	点	30328	1	0
	点	30328	3	0
	点	30452	0	0
	点	30452	2	0
	点	30452	3	0
	点	30576	1	0
	点	30698	0	0
	点	30698	2	0
	点	30698	3	0
	点	30822	0	0
	点	30822	1	0
	点	30822	3	0
	点	30945	0	0
	点	30945	2	0
	点	30945	3	0
	点	31069	1	0
	点	31193	0	0
	点	31193	1	0
	点	31193	2	0
	点	31316	0	0
	点	31316	1	0
	点	31316	2	0
	点	31440	0	0
	点	31440	1	0
	点	31440	2	0
	点	31562	3	0
	点	31686	0	0
	点	31686	1	0
	点	31686	2	0
	点	31810	3	0
	点	31933	0	0
	点	31933	1	0
	点	31933	2	0
	点	32057	3	0
	点	32180	0	0
	点	32180	1	0
	点	32180	2	0
	点	32304	0	0
	点	32304	1	0
	点	32304	2	0
	点	32426	0	0
	点	32426	1	0
	点	32426	2	0
	点	32550	3	0
	点	32674	0	0
	点	32674	1	0
	点	32674	2	0
	点	32797	3	0
	点	32921	0	0
	点	32921	1	0
	点	32921	2	0
	点	33044	3	0
	点	33168	0	0
	点	33168	1	0
	点	33168	2	0
	点	33292	0	0
	点	33292	1	0
	点	33292	2	0
	点	33414	0	0
	点	33414	1	0
	点	33414	2	0
	点	33538	3	0
	点	33661	0	0
	点	33661	1	0
	点	33661	2	0
	点	33785	3	0
	点	33909	0	0
	点	33909	1	0
	点	33909	2	0
	点	34032	3	0
	点	34156	0	0
	点	34156	1	0
	点	34156	2	0
	点	34278	1	0
	点	34278	2	0
	点	34278	3	0
	点	34402	0	0
	点	34402	1	0
	点	34402	2	0
	点	34526	3	0
	点	34649	0	0
	点	34649	1	0
	点	34649	2	0
	点	34773	1	0
	点	34773	2	0
	点	34773	3	0
	点	34896	0	0
	点	34896	1	0
	点	34896	2	0
	点	35020	3	0
	点	35144	1	0
	点	35144	2	0
	点	35266	1	0
	点	35266	2	0
	点	35390	1	0
	点	35390	2	0
	点	35472	0	0
	点	35554	3	0
	点	35637	1	0
	点	35637	2	0
	点	35720	3	0
	点	35801	0	0
	点	35884	1	0
	点	35884	2	0
	点	35966	0	0
	点	36049	3	0
	点	36130	1	0
	点	36130	2	0
	点	36254	0	0
	点	36254	3	0
	点	36377	1	0
	点	36377	2	0
	点	36501	0	0
	点	36501	3	0
	点	36625	1	0
	点	36625	2	0
	点	36748	0	0
	点	36748	3	0
	点	36872	1	0
	点	36872	2	0
	点	36954	3	0
	点	37036	2	0
	点	37118	0	0
	点	37118	1	0
	点	37242	0	0
	点	37242	1	0
	点	37365	0	0
	点	37365	1	0
	点	37448	2	0
	点	37530	3	0
	点	37612	0	0
	点	37612	1	0
	点	37694	3	0
	点	37777	2	0
	点	37860	0	0
	点	37860	1	0
	点	37941	3	0
	点	38024	2	0
	点	38106	0	0
	点	38106	1	0
	点	38229	2	0
	点	38229	3	0
	点	38353	0	0
	点	38353	1	0
	点	38477	2	0
	点	38477	3	0
	点	38600	0	0
	点	38600	1	0
	点	38724	2	0
	点	38724	3	0
	点	38846	0	0
	点	38846	1	0
	点	38929	3	0
	点	39012	2	0
	点	39093	0	0
	点	39093	3	0
	点	39217	0	0
	点	39217	3	0
	点	39341	0	0
	点	39341	3	0
	点	39422	1	0
	点	39505	2	0
	点	39588	0	0
	点	39588	3	0
	点	39670	2	0
	点	39752	1	0
	点	39834	0	0
	点	39834	3	0
	点	39917	2	0
	点	39998	1	0
	点	40081	0	0
	点	40081	3	0
	点	40205	1	0
	点	40205	2	0
	点	40328	0	0
	点	40328	3	0
	点	40452	1	0
	点	40452	2	0
	点	40576	0	0
	点	40576	3	0
	点	40698	1	0
	点	40698	2	0
	点	40822	0	0
	点	40822	3	0
	点	40905	1	0
	点	40986	2	0
	点	41069	1	0
	点	41069	3	0
	点	41193	1	0
	点	41193	3	0
	点	41316	1	0
	点	41316	3	0
	点	41398	0	0
	点	41481	2	0
	点	41562	1	0
	点	41562	3	0
	点	41645	2	0
	点	41728	0	0
	点	41810	1	0
	点	41810	3	0
	点	41892	0	0
	点	41974	2	0
	点	42057	1	0
	点	42057	3	0
	点	42180	0	0
	点	42180	2	0
	点	42304	1	0
	点	42304	3	0
	点	42426	0	0
	点	42426	2	0
	点	42550	1	0
	点	42550	3	0
	点	42674	0	0
	点	42674	2	0
	点	42797	1	0
	点	42797	3	0
	点	42880	0	0
	点	42962	1	0
	点	43044	0	0
	点	43044	2	0
	点	43168	0	0
	点	43168	2	0
	点	43292	0	0
	点	43292	2	0
	点	43373	3	0
	点	43456	1	0
	点	43538	0	0
	点	43538	2	0
	点	43621	1	0
	点	43702	3	0
	点	43785	0	0
	点	43785	2	0
	点	43868	3	0
	点	43949	1	0
	点	44032	0	0
	点	44032	2	0
	点	44156	1	0
	点	44156	3	0
	点	44278	0	0
	点	44278	2	0
	点	44402	1	0
	点	44402	3	0
	点	44526	0	0
	点	44526	2	0
	点	44649	1	0
	点	44649	3	0
	点	44773	0	0
	点	44773	2	0
	点	44854	3	0
	点	44937	1	0
	点	45020	2	0
	点	45020	3	0
	点	45144	2	0
	点	45144	3	0
	点	45266	2	0
	点	45266	3	0
	点	45349	0	0
	点	45432	1	0
	点	45513	2	0
	点	45513	3	0
	点	45596	1	0
	点	45678	0	0
	点	45760	2	0
	点	45760	3	0
	点	45842	1	0
	点	45925	0	0
	点	46008	2	0
	点	46008	3	0
	点	46130	0	0
	点	46130	1	0
	点	46254	2	0
	点	46254	3	0
	点	46377	0	0
	点	46377	1	0
	点	46501	2	0
	点	46501	3	0
	点	46625	0	0
	点	46625	1	0
	点	46748	2	0
	点	46748	3	0
	点	46830	0	0
	点	46913	3	0
	点	46994	1	0
	点	46994	2	0
	点	47118	1	0
	点	47118	2	0
	点	47242	1	0
	点	47242	2	0
	点	47324	0	0
	点	47406	3	0
	点	47489	1	0
	点	47489	2	0
	点	47572	3	0
	点	47653	0	0
	点	47736	1	0
	点	47736	2	0
	点	47818	0	0
	点	47900	3	0
	点	47982	1	0
	点	47982	2	0
	点	48106	0	0
	点	48106	3	0
	点	48229	1	0
	点	48229	2	0
	点	48353	0	0
	点	48353	3	0
	点	48477	1	0
	点	48477	2	0
	点	48600	0	0
	点	48600	3	0
	点	48724	1	0
	点	48724	2	0
	点	48805	3	0
	点	48888	2	0
	点	48970	0	0
	点	48970	1	0
	点	49093	0	0
	点	49093	1	0
	点	49217	0	0
	点	49217	1	0
	点	49300	2	0
	点	49382	3	0
	点	49464	0	0
	点	49464	1	0
	点	49546	3	0
	点	49629	2	0
	点	49710	0	0
	点	49710	1	0
	点	49793	2	0
	点	49876	3	0
	点	49958	0	0
	点	49958	1	0
	点	50081	2	0
	点	50081	3	0
	点	50205	0	0
	点	50205	1	0
	点	50328	2	0
	点	50328	3	0
	点	50452	0	0
	点	50452	1	0
	点	50576	2	0
	点	50576	3	0
	点	50698	0	0
	点	50698	1	0
	点	50781	3	0
	点	50864	2	0
	点	50945	0	0
	点	50945	3	0
	点	51069	0	0
	点	51069	3	0
	点	51193	0	0
	点	51193	3	0
	点	51274	1	0
	点	51357	2	0
	点	51440	0	0
	点	51440	3	0
	点	51521	2	0
	点	51604	1	0
	点	51686	0	0
	点	51686	3	0
	点	51769	1	0
	点	51850	2	0
	点	51933	0	0
	点	51933	3	0
	点	52057	1	0
	点	52057	2	0
	点	52180	0	0
	点	52180	3	0
	点	52304	1	0
	点	52304	2	0
	点	52426	0	0
	点	52426	3	0
	点	52550	1	0
	点	52550	2	0
	点	52674	0	0
	点	52674	3	0
	点	52756	2	0
	点	52838	0	0
	点	52921	1	0
	点	52921	3	0
	点	53044	1	0
	点	53044	3	0
	点	53168	1	0
	点	53168	3	0
	点	53250	0	0
	点	53332	2	0
	点	53414	1	0
	点	53414	3	0
	点	53497	2	0
	点	53580	0	0
	点	53661	1	0
	点	53661	3	0
	点	53744	0	0
	点	53826	2	0
	点	53909	1	0
	点	53909	3	0
	点	54032	0	0
	点	54032	2	0
	点	54156	1	0
	点	54156	3	0
	点	54278	0	0
	点	54278	2	0
	点	54402	1	0
	点	54402	3	0
	点	54526	0	0
	点	54526	2	0
	点	54649	1	0
	点	54649	3	0
	点	54732	2	0
	点	54814	1	0
	点	54896	0	0
	点	54896	2	0
	点	55020	0	0
	点	55020	2	0
	点	55144	0	0
	点	55144	2	0
	点	55225	3	0
	点	55308	1	0
	点	55390	0	0
	点	55390	2	0
	点	55472	1	0
	点	55554	3	0
	点	55637	0	0
	点	55637	2	0
	点	55720	1	0
	点	55801	3	0
	点	55884	0	0
	点	55884	2	0
	点	56008	1	0
	点	56008	3	0
	点	56130	0	0
	点	56130	2	0
	点	56254	1	0
	点	56254	3	0
	点	56377	0	0
	点	56377	2	0
	点	56501	1	0
	点	56501	3	0
	点	56625	0	0
	点	56625	2	0
	点	56706	3	0
	点	56789	1	0
	点	56872	2	0
	点	56872	3	0
	点	56994	2	0
	点	56994	3	0
	点	57118	2	0
	点	57118	3	0
	点	57201	0	0
	点	57282	1	0
	点	57365	2	0
	点	57365	3	0
	点	57448	1	0
	点	57530	0	0
	点	57612	2	0
	点	57612	3	0
	点	57694	1	0
	点	57777	0	0
	点	57860	2	0
	点	57860	3	0
	点	57982	0	0
	点	57982	1	0
	点	58106	2	0
	点	58106	3	0
	点	58229	0	0
	点	58229	1	0
	点	58353	2	0
	点	58353	3	0
	点	58477	0	0
	点	58477	1	0
	点	58600	2	0
	点	58600	3	0
	点	58682	0	0
	点	58765	3	0
	点	58846	1	0
	点	58846	2	0
	点	58970	1	0
	点	58970	2	0
	点	59093	1	0
	点	59093	2	0
	点	59176	3	0
	点	59258	0	0
	点	59341	1	0
	点	59341	2	0
	点	59422	0	0
	点	59505	3	0
	点	59588	1	0
	点	59588	2	0
	点	59670	0	0
	点	59752	3	0
	点	59834	1	0
	点	59834	2	0
	点	59958	0	0
	点	59958	3	0
	点	60081	1	0
	点	60081	2	0
	点	60205	0	0
	点	60205	3	0
	点	60328	1	0
	点	60328	2	0
	点	60452	0	0
	点	60452	3	0
	点	60576	1	0
	点	60576	2	0
	点	60657	3	0
	点	60740	2	0
	点	60822	0	0
	点	60822	1	0
	点	60945	0	0
	点	60945	1	0
	点	61069	0	0
	点	61069	1	0
	点	61152	3	0
	点	61233	2	0
	点	61316	0	0
	点	61316	1	0
	点	61398	2	0
	点	61481	3	0
	点	61562	0	0
	点	61562	1	0
	点	61645	2	0
	点	61728	3	0
	点	61810	0	0
	点	61810	1	0
	点	61933	2	0
	点	61933	3	0
	点	62057	0	0
	点	62057	1	0
	点	62180	2	0
	点	62180	3	0
	点	62304	0	0
	点	62304	1	0
	点	62426	2	0
	点	62426	3	0
	点	62550	0	0
	点	62550	1	0
	点	62633	2	0
	点	62716	1	0
	点	62797	0	0
	点	62797	3	0
	点	62921	0	0
	点	62921	3	0
	点	63044	0	0
	点	63044	3	0
	点	63126	1	0
	点	63209	2	0
	点	63292	0	0
	点	63292	3	0
	点	63373	2	0
	点	63456	1	0
	点	63538	0	0
	点	63538	3	0
	点	63621	1	0
	点	63702	2	0
	点	63785	0	0
	点	63785	3	0
	点	63909	1	0
	点	63909	2	0
	点	64032	0	0
	点	64032	3	0
	点	64156	1	0
	点	64156	2	0
	点	64278	0	0
	点	64278	3	0
	点	64402	1	0
	点	64402	2	0
	点	64526	0	0
	点	64526	3	0
	点	64649	0	0
	点	64773	1	0
	按	64773	2	122
	按	64896	0	124
	点	64896	3	0
	点	65020	1	0
	按	65020	3	124
	点	65144	1	0
	按	65144	2	122
	按	65266	0	124
	点	65266	3	0
	点	65390	1	0
	按	65390	2	122
	按	65513	1	124
	点	65513	3	0
	点	65637	2	0
	按	65637	3	122
	按	65760	0	124
	点	65760	1	0
	点	65884	2	0
	按	65884	3	124
	点	66008	0	0
	按	66008	1	122
	按	66130	2	124
	点	66130	3	0
	按	66254	0	122
	点	66254	1	0
	点	66377	2	0
	按	66377	3	124
	按	66501	0	124
	点	66501	1	0
	按	66625	2	122
	点	66625	3	0
	点	66748	0	0
	按	66748	1	124
	点	66872	0	0
	点	66872	3	0
	点	66994	1	0
	按	66994	2	124
	点	67118	0	0
	点	67118	3	0
	按	67242	1	122
	点	67242	2	0
	按	67365	0	124
	点	67365	2	0
	点	67489	1	0
	点	67489	3	0
	点	67612	0	0
	点	67612	2	0
	按	67736	1	124
	点	67736	3	0
	点	67860	0	0
	点	67860	3	0
	点	67982	1	0
	点	67982	2	0
	按	68106	0	122
	点	68106	3	0
	点	68229	1	0
	点	68229	2	0
	点	68353	0	0
	点	68353	2	0
	按	68477	1	122
	点	68477	3	0
	点	68600	0	0
	点	68600	3	0
	按	68724	1	122
	点	68724	2	0
	点	68846	0	0
	点	68846	2	0
	点	68970	1	0
	按	68970	3	122
	点	69093	0	0
	点	69093	2	0
	按	69217	1	124
	点	69217	3	0
	按	69341	0	122
	点	69341	3	0
	点	69464	1	0
	点	69464	2	0
	点	69588	0	0
	点	69588	3	0
	按	69710	1	124
	点	69710	2	0
	点	69834	0	0
	点	69834	2	0
	点	69958	1	0
	点	69958	3	0
	按	70081	0	124
	点	70081	2	0
	点	70205	1	0
	点	70205	3	0
	点	70328	0	0
	点	70328	3	0
	按	70452	1	124
	点	70452	2	0
	点	70576	0	0
	点	70576	2	0
	按	70698	1	124
	点	70698	3	0
	点	70822	0	0
	点	70822	3	0
	点	70945	1	0
	按	70945	2	124
	点	71069	0	0
	点	71069	3	0
	按	71193	1	122
	点	71193	2	0
	按	71316	0	124
	点	71316	2	0
	点	71440	1	0
	点	71440	3	0
	点	71562	0	0
	点	71562	2	0
	按	71686	1	124
	点	71686	3	0
	点	71810	0	0
	点	71810	3	0
	点	71933	1	0
	点	71933	2	0
	点	72057	0	0
	按	72057	3	122
	点	72180	1	0
	点	72180	2	0
	点	72304	2	0
	点	72304	3	0
	点	72426	0	0
	按	72426	1	124
	点	72550	0	0
	点	72550	2	0
	点	72674	1	0
	按	72674	3	122
	点	72797	1	0
	点	72797	2	0
	点	72921	0	0
	按	72921	3	122
	点	73044	1	0
	点	73044	2	0
	点	73168	0	0
	按	73168	3	124
	点	73292	0	0
	按	73292	1	122
	点	73414	2	0
	点	73414	3	0
	点	73538	0	0
	点	73538	1	0
	点	73661	2	0
	按	73661	3	124
	点	73785	1	0
	点	73785	2	0
	点	73909	0	0
	点	73909	3	0
	点	74032	1	0
	按	74032	2	124
	点	74156	0	0
	点	74156	3	0
	点	74278	0	0
	点	74278	1	0
	点	74402	2	0
	按	74402	3	124
	点	74526	1	0
	点	74526	2	0
	点	74649	0	0
	按	74649	3	124
	点	74773	0	0
	点	74773	1	0
	按	74896	2	124
	点	74896	3	0
	点	75020	0	0
	点	75020	1	0
	点	75144	2	0
	按	75144	3	122
	按	75266	1	124
	点	75266	2	0
	点	75390	0	0
	点	75390	3	0
	点	75513	1	0
	点	75513	2	0
	点	75637	0	0
	按	75637	3	122
	点	75760	0	0
	点	75760	1	0
	点	75884	2	0
	点	75884	3	0
	按	76008	0	122
	点	76008	1	0
	点	76130	2	0
	点	76130	3	0
	点	76254	1	0
	点	76254	2	0
	点	76377	0	0
	按	76377	3	124
	点	76501	0	0
	点	76501	1	0
	点	76625	2	0
	按	76625	3	122
	点	76748	1	0
	点	76748	2	0
	按	76872	0	122
	点	76872	3	0
	点	76994	1	0
	点	76994	2	0
	点	77118	0	0
	按	77118	3	124
	点	77242	0	0
	按	77242	1	122
	点	77365	2	0
	点	77365	3	0
	点	77489	0	0
	点	77489	1	0
	点	77612	2	0
	按	77612	3	124
	点	77736	1	0
	点	77736	2	0
	点	77860	0	0
	点	77860	3	0
	点	77982	1	0
	按	77982	2	124
	点	78106	0	0
	点	78106	3	0
	点	78229	0	0
	点	78229	2	0
	点	78353	1	0
	按	78353	3	124
	点	78477	0	0
	点	78477	1	0
	按	78600	2	124
	点	78600	3	0
	点	78724	0	0
	点	78724	3	0
	按	78846	1	124
	点	78846	2	0
	点	78970	0	0
	点	78970	3	0
	点	79093	1	0
	按	79093	2	124
	点	79217	1	0
	按	79217	3	124
	点	79341	0	0
	点	79341	2	0
	点	79464	1	0
	点	79464	3	0
	点	79588	0	0
	按	79588	2	122
	点	79710	0	0
	点	79710	3	0
	点	79834	1	0
	点	79834	2	0
	按	79958	0	122
	点	79958	3	0
	点	80081	1	0
	点	80081	2	0
	点	80205	1	0
	点	80205	3	0
	点	80328	0	0
	按	80328	2	124
	点	80452	0	0
	点	80452	3	0
	点	80576	1	0
	按	80576	2	122
	点	80698	1	0
	点	80698	3	0
	按	80822	0	122
	点	80822	2	0
	点	80945	1	0
	点	80945	3	0
	点	81069	0	0
	按	81069	2	124
	点	81193	0	0
	按	81193	3	122
	点	81316	1	0
	点	81316	2	0
	点	81440	0	0
	点	81440	3	0
	点	81562	1	0
	按	81562	2	124
	点	81686	1	0
	点	81686	3	0
	点	81810	0	0
	点	81810	2	0
	按	81933	1	124
	点	81933	3	0
	点	82057	0	0
	点	82057	2	0
	点	82180	0	0
	点	82180	3	0
	点	82304	1	0
	按	82304	2	122
	点	82426	1	0
	点	82426	3	0
	点	82550	0	0
	按	82550	2	124
	点	82674	0	0
	点	82674	3	0
	按	82797	1	124
	点	82797	2	0
	点	82921	0	0
	点	82921	3	0
	点	83044	1	0
	按	83044	2	124
	点	83168	1	0
	按	83168	3	124
	点	83292	0	0
	点	83292	2	0
	点	83414	1	0
	点	83414	3	0
	点	83538	0	0
	按	83538	2	122
	点	83661	0	0
	点	83661	3	0
	点	83785	1	0
	点	83785	2	0
	按	83909	0	122
	点	83909	3	0
	点	84032	1	0
	点	84032	2	0
	点	84156	0	0
	点	84156	1	0
	按	84278	2	124
	点	84278	3	0
	点	84402	1	0
	点	84402	3	0
	按	84526	0	122
	点	84526	2	0
	点	84649	1	0
	点	84649	2	0
	点	84773	0	0
	按	84773	3	122
	点	84896	1	0
	点	84896	2	0
	按	85020	0	124
	点	85020	3	0
	按	85144	2	122
	点	85144	3	0
	点	85266	0	0
	点	85266	1	0
	点	85390	2	0
	点	85390	3	0
	按	85513	0	124
	点	85513	1	0
	点	85637	1	0
	点	85637	2	0
	点	85760	0	0
	点	85760	3	0
	点	85884	1	0
	按	85884	2	124
	点	86008	0	0
	点	86008	3	0
	点	86130	2	0
	点	86130	3	0
	按	86254	0	122
	点	86254	1	0
	点	86377	1	0
	点	86377	2	0
	按	86501	0	124
	点	86501	3	0
	点	86625	2	0
	点	86625	3	0
	点	86748	0	0
	按	86748	1	124
	点	86872	2	0
	点	86872	3	0
	按	86994	0	124
	点	86994	1	0
	点	87118	1	0
	按	87118	2	124
	点	87242	0	0
